"exam_code","year","sitting","document_type","source_repo_path","original_filename","normalized_id","file_ext","size_bytes","has_solutions","has_examiner_report","qa_status","topics","tags","notes","last_attempt_date"
"CS2","2024","September","question-paper","resources/past-papers/raw/CS2/CS2B/Sep24/S24_Q2_MortData1.csv","S24_Q2_MortData1.csv","cs2-2024-september-question-paper-s24-q2-mortdata1",".csv","6195489","no","no","pending","","","",""
"CS2","2024","September","question-paper","resources/past-papers/raw/CS2/CS2B/Sep24/S24_Q3_Data.csv","S24_Q3_Data.csv","cs2-2024-september-question-paper-s24-q3-data",".csv","1550","no","no","pending","","","",""
"CS2","2025","April","examiner-report","resources/past-papers/raw/CS2/CS2A/Apr25/CS2A_April2025_Examiners' Report.pdf","CS2A_April2025_Examiners' Report.pdf","cs2-2025-april-examiner-report-cs2a-april2025-examiners-report",".pdf","1102528","no","yes","pending","","","",""
"CS2","2025","April","examiner-report","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_April2025_Examiners' Report.pdf","CS2B_April2025_Examiners' Report.pdf","cs2-2025-april-examiner-report-cs2b-april2025-examiners-report",".pdf","1070582","no","yes","pending","","","",""
"CS2","2025","April","question-paper","resources/past-papers/raw/CS2/CS2A/Apr25/CS2A_April2025_Exam Paper.pdf","CS2A_April2025_Exam Paper.pdf","cs2-2025-april-question-paper-cs2a-april2025-exam-paper",".pdf","409675","no","no","pending","","","",""
"CS2","2025","April","question-paper","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_April2025_Exam Paper.pdf","CS2B_April2025_Exam Paper.pdf","cs2-2025-april-question-paper-cs2b-april2025-exam-paper",".pdf","242868","no","no","pending","","","",""
"CS2","2025","April","question-paper","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_Q1_data.csv","CS2B_Q1_data.csv","cs2-2025-april-question-paper-cs2b-q1-data",".csv","8594","no","no","pending","","","",""
"CS2","2025","April","question-paper","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_Q2_river_data.csv","CS2B_Q2_river_data.csv","cs2-2025-april-question-paper-cs2b-q2-river-data",".csv","4830","no","no","pending","","","",""
"CS2","2025","April","question-paper","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_Q3_loans.csv","CS2B_Q3_loans.csv","cs2-2025-april-question-paper-cs2b-q3-loans",".csv","313","no","no","pending","","","",""
"CS2","2025","September","question-paper","resources/past-papers/raw/CS2/CS2A/Sep25/CS2A_Sept2025_EXAM.pdf","CS2A_Sept2025_EXAM.pdf","cs2-2025-september-question-paper-cs2a-sept2025-exam",".pdf","329884","no","no","pending","","","",""
"CS2","2025","September","question-paper","resources/past-papers/raw/CS2/CS2B/Sep25/CS2B_Q2_Data.csv","CS2B_Q2_Data.csv","cs2-2025-september-question-paper-cs2b-q2-data",".csv","29150","no","no","pending","","","",""
"CS2","2025","September","question-paper","resources/past-papers/raw/CS2/CS2B/Sep25/CS2B_Q3_sales.csv","CS2B_Q3_sales.csv","cs2-2025-september-question-paper-cs2b-q3-sales",".csv","2166","no","no","pending","","","",""
"CS2","2025","September","question-paper","resources/past-papers/raw/CS2/CS2B/Sep25/CS2B_Sept2025_EXAM.pdf","CS2B_Sept2025_EXAM.pdf","cs2-2025-september-question-paper-cs2b-sept2025-exam",".pdf","303336","no","no","pending","","","",""
"SA1","2020","September","examiner-report","resources/past-papers/raw/SA1/Sep20/IandF_SA1_202009_Examiners_Report.pdf","IandF_SA1_202009_Examiners_Report.pdf","sa1-2020-september-examiner-report-iandf-sa1-202009-examiners-report",".pdf","149423","no","yes","pending","","","",""
"SA1","2020","September","question-paper","resources/past-papers/raw/SA1/Sep20/IandF_SA1_202009_ExamPaper.pdf","IandF_SA1_202009_ExamPaper.pdf","sa1-2020-september-question-paper-iandf-sa1-202009-exampaper",".pdf","216069","no","no","pending","","","",""
"SA1","2021","April","examiner-report","resources/past-papers/raw/SA1/Apr21/IandF_SA1_202104_Examiners_Report.pdf","IandF_SA1_202104_Examiners_Report.pdf","sa1-2021-april-examiner-report-iandf-sa1-202104-examiners-report",".pdf","137996","no","yes","pending","","","",""
"SA1","2021","April","question-paper","resources/past-papers/raw/SA1/Apr21/SA1_121_EXAM.pdf","SA1_121_EXAM.pdf","sa1-2021-april-question-paper-sa1-121-exam",".pdf","156888","no","no","pending","","","",""
"SA1","2021","September","examiner-report","resources/past-papers/raw/SA1/Sep21/IandF_SA1_202109_Examiner Report.pdf","IandF_SA1_202109_Examiner Report.pdf","sa1-2021-september-examiner-report-iandf-sa1-202109-examiner-report",".pdf","172953","no","yes","pending","","","",""
"SA1","2021","September","question-paper","resources/past-papers/raw/SA1/Sep21/SA1_221_EXAM_Final Clean.pdf","SA1_221_EXAM_Final Clean.pdf","sa1-2021-september-question-paper-sa1-221-exam-final-clean",".pdf","202014","no","no","pending","","","",""
"SA1","2022","April","examiner-report","resources/past-papers/raw/SA1/Apr22/IandF_SA1_202204_Examiner Report.pdf","IandF_SA1_202204_Examiner Report.pdf","sa1-2022-april-examiner-report-iandf-sa1-202204-examiner-report",".pdf","134347","no","yes","pending","","","",""
"SA1","2022","April","question-paper","resources/past-papers/raw/SA1/Apr22/SA1_April22_EXAM_Clean Proof.pdf","SA1_April22_EXAM_Clean Proof.pdf","sa1-2022-april-question-paper-sa1-april22-exam-clean-proof",".pdf","190434","no","no","pending","","","",""
"SA1","2022","September","examiner-report","resources/past-papers/raw/SA1/Sep22/IandF_SA1_202209_Examiner Report.pdf","IandF_SA1_202209_Examiner Report.pdf","sa1-2022-september-examiner-report-iandf-sa1-202209-examiner-report",".pdf","357096","no","yes","pending","","","",""
"SA1","2022","September","question-paper","resources/past-papers/raw/SA1/Sep22/SA1_September22_EXAM.pdf","SA1_September22_EXAM.pdf","sa1-2022-september-question-paper-sa1-september22-exam",".pdf","179469","no","no","pending","","","",""
"SA1","2023","April","examiner-report","resources/past-papers/raw/SA1/Apr23/IandF_SA1_202304_Examiner Report.pdf","IandF_SA1_202304_Examiner Report.pdf","sa1-2023-april-examiner-report-iandf-sa1-202304-examiner-report",".pdf","161832","no","yes","pending","","","",""
"SA1","2023","April","question-paper","resources/past-papers/raw/SA1/Apr23/SA1_April23_EXAM_Clean Proof_v2.pdf","SA1_April23_EXAM_Clean Proof_v2.pdf","sa1-2023-april-question-paper-sa1-april23-exam-clean-proof-v2",".pdf","179383","no","no","pending","","","",""
"SA1","2023","September","examiner-report","resources/past-papers/raw/SA1/Sep23/IandF_SA1_202309_Examiner Report.pdf","IandF_SA1_202309_Examiner Report.pdf","sa1-2023-september-examiner-report-iandf-sa1-202309-examiner-report",".pdf","156618","no","yes","pending","","","",""
"SA1","2023","September","question-paper","resources/past-papers/raw/SA1/Sep23/SA1_September23_Exam_Clean Proof.pdf","SA1_September23_Exam_Clean Proof.pdf","sa1-2023-september-question-paper-sa1-september23-exam-clean-proof",".pdf","193028","no","no","pending","","","",""
"SA1","2024","April","examiner-report","resources/past-papers/raw/SA1/Apr24/SA1_April 2024_Examiner Report.pdf","SA1_April 2024_Examiner Report.pdf","sa1-2024-april-examiner-report-sa1-april-2024-examiner-report",".pdf","423163","no","yes","pending","","","",""
"SA1","2024","April","question-paper","resources/past-papers/raw/SA1/Apr24/SA1_April_2024_Exam_Paper.pdf","SA1_April_2024_Exam_Paper.pdf","sa1-2024-april-question-paper-sa1-april-2024-exam-paper",".pdf","148774","no","no","pending","","","",""
"SA1","2024","September","examiner-report","resources/past-papers/raw/SA1/Sep24/SA1_September 2024_Examiner Report.pdf","SA1_September 2024_Examiner Report.pdf","sa1-2024-september-examiner-report-sa1-september-2024-examiner-report",".pdf","407817","no","yes","pending","","","",""
"SA1","2024","September","question-paper","resources/past-papers/raw/SA1/Sep24/SA1_September 2024_Exam Paper.pdf","SA1_September 2024_Exam Paper.pdf","sa1-2024-september-question-paper-sa1-september-2024-exam-paper",".pdf","124757","no","no","pending","","","",""
"SA1","2025","April","examiner-report","resources/past-papers/raw/SA1/Apr25/SA1_April2025_Examiners' Report.pdf","SA1_April2025_Examiners' Report.pdf","sa1-2025-april-examiner-report-sa1-april2025-examiners-report",".pdf","784133","no","yes","pending","","","",""
"SA1","2025","April","question-paper","resources/past-papers/raw/SA1/Apr25/SA1_April2025_Exam Paper.pdf","SA1_April2025_Exam Paper.pdf","sa1-2025-april-question-paper-sa1-april2025-exam-paper",".pdf","358715","no","no","pending","","","",""
"SA1","2025","September","question-paper","resources/past-papers/raw/SA1/Sep25/SA1_Sept2025_Exam.pdf","SA1_Sept2025_Exam.pdf","sa1-2025-september-question-paper-sa1-sept2025-exam",".pdf","153514","no","no","pending","","","",""
"SA2","2020","September","examiner-report","resources/past-papers/raw/SA2/Sep20/IandF_SA2_202009_Examiners_Report.pdf","IandF_SA2_202009_Examiners_Report.pdf","sa2-2020-september-examiner-report-iandf-sa2-202009-examiners-report",".pdf","112091","no","yes","pending","","","",""
"SA2","2020","September","question-paper","resources/past-papers/raw/SA2/Sep20/IandF_SA2_202009_ExamPaper.pdf","IandF_SA2_202009_ExamPaper.pdf","sa2-2020-september-question-paper-iandf-sa2-202009-exampaper",".pdf","150050","no","no","pending","","","",""
"SA2","2021","April","examiner-report","resources/past-papers/raw/SA2/Apr21/IandF_SA2_202104_Examiners_Report.pdf","IandF_SA2_202104_Examiners_Report.pdf","sa2-2021-april-examiner-report-iandf-sa2-202104-examiners-report",".pdf","81689","no","yes","pending","","","",""
"SA2","2021","April","question-paper","resources/past-papers/raw/SA2/Apr21/SA2_121_EXAM.pdf","SA2_121_EXAM.pdf","sa2-2021-april-question-paper-sa2-121-exam",".pdf","227643","no","no","pending","","","",""
"SA2","2021","September","examiner-report","resources/past-papers/raw/SA2/Sep21/IandF_SA2_202109_Examiner Report.pdf","IandF_SA2_202109_Examiner Report.pdf","sa2-2021-september-examiner-report-iandf-sa2-202109-examiner-report",".pdf","99686","no","yes","pending","","","",""
"SA2","2021","September","question-paper","resources/past-papers/raw/SA2/Sep21/SA2_221_EXAM_Clean Proof.pdf","SA2_221_EXAM_Clean Proof.pdf","sa2-2021-september-question-paper-sa2-221-exam-clean-proof",".pdf","203813","no","no","pending","","","",""
"SA2","2022","April","examiner-report","resources/past-papers/raw/SA2/Apr22/IandF_SA2__202204_Examiner Report.pdf","IandF_SA2__202204_Examiner Report.pdf","sa2-2022-april-examiner-report-iandf-sa2-202204-examiner-report",".pdf","84535","no","yes","pending","","","",""
"SA2","2022","April","question-paper","resources/past-papers/raw/SA2/Apr22/SA2_April22_EXAM_Clean Proof.pdf","SA2_April22_EXAM_Clean Proof.pdf","sa2-2022-april-question-paper-sa2-april22-exam-clean-proof",".pdf","152529","no","no","pending","","","",""
"SA2","2022","September","examiner-report","resources/past-papers/raw/SA2/Sep22/IandF_SA2_202209_Examiner Report.pdf","IandF_SA2_202209_Examiner Report.pdf","sa2-2022-september-examiner-report-iandf-sa2-202209-examiner-report",".pdf","146795","no","yes","pending","","","",""
"SA2","2022","September","question-paper","resources/past-papers/raw/SA2/Sep22/SA2_September22_EXAM.pdf","SA2_September22_EXAM.pdf","sa2-2022-september-question-paper-sa2-september22-exam",".pdf","180768","no","no","pending","","","",""
"SA2","2023","April","examiner-report","resources/past-papers/raw/SA2/Apr23/IandF_SA2_202304_Examiner Report.pdf","IandF_SA2_202304_Examiner Report.pdf","sa2-2023-april-examiner-report-iandf-sa2-202304-examiner-report",".pdf","153164","no","yes","pending","","","",""
"SA2","2023","April","question-paper","resources/past-papers/raw/SA2/Apr23/SA2_April23_EXAM_Clean Proof.pdf","SA2_April23_EXAM_Clean Proof.pdf","sa2-2023-april-question-paper-sa2-april23-exam-clean-proof",".pdf","132450","no","no","pending","","","",""
"SA2","2023","September","examiner-report","resources/past-papers/raw/SA2/Sep23/IandF_SA2_202309_Examiner Report.pdf","IandF_SA2_202309_Examiner Report.pdf","sa2-2023-september-examiner-report-iandf-sa2-202309-examiner-report",".pdf","125324","no","yes","pending","","","",""
"SA2","2023","September","question-paper","resources/past-papers/raw/SA2/Sep23/SA2_September23_EXAM_Clean Proof.pdf","SA2_September23_EXAM_Clean Proof.pdf","sa2-2023-september-question-paper-sa2-september23-exam-clean-proof",".pdf","223128","no","no","pending","","","",""
"SA2","2024","April","examiner-report","resources/past-papers/raw/SA2/Apr24/SA2_April 2024_Examiner report.pdf","SA2_April 2024_Examiner report.pdf","sa2-2024-april-examiner-report-sa2-april-2024-examiner-report",".pdf","420526","no","yes","pending","","","",""
"SA2","2024","April","question-paper","resources/past-papers/raw/SA2/Apr24/SA2_April_2024_Exam_Paper.pdf","SA2_April_2024_Exam_Paper.pdf","sa2-2024-april-question-paper-sa2-april-2024-exam-paper",".pdf","145535","no","no","pending","","","",""
"SA2","2024","September","examiner-report","resources/past-papers/raw/SA2/Sep24/SA2_September 2024_Examiner Report.pdf","SA2_September 2024_Examiner Report.pdf","sa2-2024-september-examiner-report-sa2-september-2024-examiner-report",".pdf","400569","no","yes","pending","","","",""
"SA2","2024","September","question-paper","resources/past-papers/raw/SA2/Sep24/SA2_September 2024_Exam Paper.pdf","SA2_September 2024_Exam Paper.pdf","sa2-2024-september-question-paper-sa2-september-2024-exam-paper",".pdf","142451","no","no","pending","","","",""
"SA2","2025","April","examiner-report","resources/past-papers/raw/SA2/Apr25/SA2_April2025_Examiners' Report.pdf","SA2_April2025_Examiners' Report.pdf","sa2-2025-april-examiner-report-sa2-april2025-examiners-report",".pdf","850305","no","yes","pending","","","",""
"SA2","2025","April","question-paper","resources/past-papers/raw/SA2/Apr25/SA2_April2025_Exam Paper.pdf","SA2_April2025_Exam Paper.pdf","sa2-2025-april-question-paper-sa2-april2025-exam-paper",".pdf","164046","no","no","pending","","","",""
"SA2","2025","September","question-paper","resources/past-papers/raw/SA2/Sep25/SA2_Sept2025_Exam.pdf","SA2_Sept2025_Exam.pdf","sa2-2025-september-question-paper-sa2-sept2025-exam",".pdf","183275","no","no","pending","","","",""
"SA3","2020","September","examiner-report","resources/past-papers/raw/SA3/Sep20/IandF_SA3_202009_Examiners_Report.pdf","IandF_SA3_202009_Examiners_Report.pdf","sa3-2020-september-examiner-report-iandf-sa3-202009-examiners-report",".pdf","104961","no","yes","pending","","","",""
"SA3","2020","September","question-paper","resources/past-papers/raw/SA3/Sep20/IandF_SA3_202009_ExamPaper.pdf","IandF_SA3_202009_ExamPaper.pdf","sa3-2020-september-question-paper-iandf-sa3-202009-exampaper",".pdf","259845","no","no","pending","","","",""
"SA3","2021","April","examiner-report","resources/past-papers/raw/SA3/Apr21/IandF_SA3_202104_Examiners_Report.pdf","IandF_SA3_202104_Examiners_Report.pdf","sa3-2021-april-examiner-report-iandf-sa3-202104-examiners-report",".pdf","106471","no","yes","pending","","","",""
"SA3","2021","April","question-paper","resources/past-papers/raw/SA3/Apr21/SA3_121_EXAM.pdf","SA3_121_EXAM.pdf","sa3-2021-april-question-paper-sa3-121-exam",".pdf","116159","no","no","pending","","","",""
"SA3","2021","September","examiner-report","resources/past-papers/raw/SA3/Sep21/IandF_SA3_202109_Examiner Report.pdf","IandF_SA3_202109_Examiner Report.pdf","sa3-2021-september-examiner-report-iandf-sa3-202109-examiner-report",".pdf","74258","no","yes","pending","","","",""
"SA3","2021","September","question-paper","resources/past-papers/raw/SA3/Sep21/SA3_221_EXAM_Clean Proof.pdf","SA3_221_EXAM_Clean Proof.pdf","sa3-2021-september-question-paper-sa3-221-exam-clean-proof",".pdf","203380","no","no","pending","","","",""
"SA3","2022","April","examiner-report","resources/past-papers/raw/SA3/Apr22/landF_SA3_202204_Examiner Report.pdf","landF_SA3_202204_Examiner Report.pdf","sa3-2022-april-examiner-report-landf-sa3-202204-examiner-report",".pdf","97863","no","yes","pending","","","",""
"SA3","2022","April","question-paper","resources/past-papers/raw/SA3/Apr22/SA3_April22_EXAM_Clean Proof.pdf","SA3_April22_EXAM_Clean Proof.pdf","sa3-2022-april-question-paper-sa3-april22-exam-clean-proof",".pdf","189694","no","no","pending","","","",""
"SA3","2022","September","examiner-report","resources/past-papers/raw/SA3/Sep22/IandF_SA3_202209_Examiner Report.pdf","IandF_SA3_202209_Examiner Report.pdf","sa3-2022-september-examiner-report-iandf-sa3-202209-examiner-report",".pdf","143022","no","yes","pending","","","",""
"SA3","2022","September","question-paper","resources/past-papers/raw/SA3/Sep22/SA3_September22_EXAM.pdf","SA3_September22_EXAM.pdf","sa3-2022-september-question-paper-sa3-september22-exam",".pdf","166393","no","no","pending","","","",""
"SA3","2023","April","examiner-report","resources/past-papers/raw/SA3/Apr23/IandF_SA3_202304_Examiner Report.pdf","IandF_SA3_202304_Examiner Report.pdf","sa3-2023-april-examiner-report-iandf-sa3-202304-examiner-report",".pdf","117429","no","yes","pending","","","",""
"SA3","2023","April","question-paper","resources/past-papers/raw/SA3/Apr23/SA3_April23_EXAM_Clean Proof.pdf","SA3_April23_EXAM_Clean Proof.pdf","sa3-2023-april-question-paper-sa3-april23-exam-clean-proof",".pdf","830780","no","no","pending","","","",""
"SA3","2023","September","examiner-report","resources/past-papers/raw/SA3/Sep23/IandF_SA3_202309_Examiner Report.pdf","IandF_SA3_202309_Examiner Report.pdf","sa3-2023-september-examiner-report-iandf-sa3-202309-examiner-report",".pdf","169912","no","yes","pending","","","",""
